Link_ID,Peer_ID,Source_Node,Source_Intf_Id,Sink_Node,Sink_Intf_Id,Delay,Cost,Bandwidth,SRLG,Community_Id,RatioMaxDemandBW,RatioTotalDemandBW,totalBW,includeDemandID
2600,2599,1280,1,1279,2,15,2,10000,,105,0,0,10000,,
2601,2602,1280,2,1281,1,16,8,10000,,105,0,0,10000,,
2602,2601,1281,1,1280,2,16,8,10000,,105,0,0,10000,,
2603,2604,1281,2,1282,1,16,10,10000,,105,0,0,10000,,
2604,2603,1282,1,1281,2,16,10,10000,,105,0,0,10000,,
2605,2606,1282,2,1283,1,6,1,5000,,105,0,0,10000,,
2606,2605,1283,1,1282,2,6,1,5000,,105,0,0,10000,,
2607,2608,1283,2,1284,1,18,1,10000,,105,0,0,10000,,
2608,2607,1284,1,1283,2,18,1,10000,,105,0,0,10000,,
2609,2610,1284,2,1285,1,13,8,10000,,105,0,0,10000,,
2610,2609,1285,1,1284,2,13,8,10000,,105,0,0,10000,,
2611,2612,1285,2,1286,1,6,8,10000,,105,0,0,10000,,
2612,2611,1286,1,1285,2,6,8,10000,,105,0,0,10000,,
2613,2590,1286,2,1275,1,11,9,10000,,105,0,0,10000,,
2614,2633,1287,1,1296,2,20,10,10000,,106,0,0,10000,,
2615,10547,1287,2,5097,2,6,1,10000,,106,0,0,10000,,
2616,2618,1288,1,1289,1,10,6,10000,,106,0,0,10000,,
2617,10548,1288,2,5097,3,8,3,10000,,106,0,0,10000,,
2618,2616,1289,1,1288,1,10,6,10000,,106,0,0,10000,,
2619,2620,1289,2,1290,1,17,6,10000,,106,0,0,10000,,
2620,2619,1290,1,1289,2,17,6,10000,,106,0,0,10000,,
2621,2622,1290,2,1291,1,11,3,10000,,106,0,0,10000,,
2622,2621,1291,1,1290,2,11,3,10000,,106,0,0,10000,,
2623,2624,1291,2,1292,1,2,8,10000,,106,0,0,10000,,
2624,2623,1292,1,1291,2,2,8,10000,,106,0,0,10000,,
2625,2626,1292,2,1293,1,16,2,10000,,106,0,0,10000,,
2626,2625,1293,1,1292,2,16,2,10000,,106,0,0,10000,,
2627,2628,1293,2,1294,1,12,5,10000,,106,0,0,10000,,
2628,2627,1294,1,1293,2,12,5,10000,,106,0,0,10000,,
2629,2630,1294,2,1295,1,20,4,5000,,106,0,0,10000,,
2630,2629,1295,1,1294,2,20,4,5000,,106,0,0,10000,,
2631,2632,1295,2,1296,1,12,1,10000,,106,0,0,10000,,
2632,2631,1296,1,1295,2,12,1,10000,,106,0,0,10000,,
2633,2614,1296,2,1287,1,20,10,10000,,106,0,0,10000,,
2634,2653,1297,1,1306,2,0,6,10000,,107,0,0,10000,,
2635,10557,1297,2,5099,3,5,8,10000,,107,0,0,10000,,
2636,2638,1298,1,1299,1,8,4,10000,,107,0,0,10000,,
2637,10593,1298,2,5110,3,10,5,5000,,107,0,0,10000,,
2638,2636,1299,1,1298,1,8,4,10000,,107,0,0,10000,,
2639,2640,1299,2,1300,1,1,9,10000,,107,0,0,10000,,
2640,2639,1300,1,1299,2,1,9,10000,,107,0,0,10000,,
2641,2642,1300,2,1301,1,14,10,10000,,107,0,0,10000,,
2642,2641,1301,1,1300,2,14,10,10000,,107,0,0,10000,,
2643,2644,1301,2,1302,1,16,7,5000,,107,0,0,10000,,
2644,2643,1302,1,1301,2,16,7,5000,,107,0,0,10000,,
2645,2646,1302,2,1303,1,14,9,5000,,107,0,0,10000,,
2646,2645,1303,1,1302,2,14,9,5000,,107,0,0,10000,,
2647,2648,1303,2,1304,1,15,2,10000,,107,0,0,10000,,
2648,2647,1304,1,1303,2,15,2,10000,,107,0,0,10000,,
2649,2650,1304,2,1305,1,7,4,10000,,107,0,0,10000,,
2650,2649,1305,1,1304,2,7,4,10000,,107,0,0,10000,,
2651,2652,1305,2,1306,1,9,5,10000,,107,0,0,10000,,
2652,2651,1306,1,1305,2,9,5,10000,,107,0,0,10000,,
2653,2634,1306,2,1297,1,0,6,10000,,107,0,0,10000,,
2654,2673,1307,1,1316,2,15,6,10000,,108,0,0,10000,,
2655,10589,1307,2,5109,3,0,10,10000,,108,0,0,10000,,
2656,2658,1308,1,1309,1,3,1,10000,,108,0,0,10000,,
2657,10590,1308,2,5109,4,4,7,5000,,108,0,0,10000,,
2658,2656,1309,1,1308,1,3,1,10000,,108,0,0,10000,,
2659,2660,1309,2,1310,1,17,9,5000,,108,0,0,10000,,
2660,2659,1310,1,1309,2,17,9,5000,,108,0,0,10000,,
2661,2662,1310,2,1311,1,8,9,10000,,108,0,0,10000,,
2662,2661,1311,1,1310,2,8,9,10000,,108,0,0,10000,,
2663,2664,1311,2,1312,1,8,7,5000,,108,0,0,10000,,
2664,2663,1312,1,1311,2,8,7,5000,,108,0,0,10000,,
2665,2666,1312,2,1313,1,16,5,10000,,108,0,0,10000,,
2666,2665,1313,1,1312,2,16,5,10000,,108,0,0,10000,,
2667,2668,1313,2,1314,1,20,2,5000,,108,0,0,10000,,
2668,2667,1314,1,1313,2,20,2,5000,,108,0,0,10000,,
2669,2670,1314,2,1315,1,12,2,10000,,108,0,0,10000,,
2670,2669,1315,1,1314,2,12,2,10000,,108,0,0,10000,,
2671,2672,1315,2,1316,1,9,3,10000,,108,0,0,10000,,
2672,2671,1316,1,1315,2,9,3,10000,,108,0,0,10000,,
2673,2654,1316,2,1307,1,15,6,10000,,108,0,0,10000,,
2674,2676,1317,1,1318,1,11,8,10000,,109,0,0,10000,,
2675,10582,1317,2,5107,3,8,7,10000,,109,0,0,10000,,
2676,2674,1318,1,1317,1,11,8,10000,,109,0,0,10000,,
2677,2678,1318,2,1319,1,15,6,10000,,109,0,0,10000,,
2678,2677,1319,1,1318,2,15,6,10000,,109,0,0,10000,,
2679,2680,1319,2,1320,1,16,3,10000,,109,0,0,10000,,
2680,2679,1320,1,1319,2,16,3,10000,,109,0,0,10000,,
2681,2682,1320,2,1321,1,18,2,10000,,109,0,0,10000,,
2682,2681,1321,1,1320,2,18,2,10000,,109,0,0,10000,,
2683,2684,1321,2,1322,1,13,4,10000,,109,0,0,10000,,
2684,2683,1322,1,1321,2,13,4,10000,,109,0,0,10000,,
2685,2686,1322,2,1323,1,15,4,10000,,109,0,0,10000,,
2686,2685,1323,1,1322,2,15,4,10000,,109,0,0,10000,,
2687,2688,1323,2,1324,1,9,5,10000,,109,0,0,10000,,
2688,2687,1324,1,1323,2,9,5,10000,,109,0,0,10000,,
2689,2690,1324,2,1325,1,9,2,10000,,109,0,0,10000,,
2690,2689,1325,1,1324,2,9,2,10000,,109,0,0,10000,,
2691,2692,1325,2,1326,1,4,3,10000,,109,0,0,10000,,
2692,2691,1326,1,1325,2,4,3,10000,,109,0,0,10000,,
2693,2694,1326,2,1327,1,8,4,10000,,109,0,0,10000,,
2694,2693,1327,1,1326,2,8,4,10000,,109,0,0,10000,,
2695,2718,1328,1,1339,2,14,6,5000,,110,0,0,10000,,
2696,10560,1328,2,5100,3,11,7,5000,,110,0,0,10000,,
2697,2699,1329,1,1330,1,15,1,10000,,110,0,0,10000,,
2698,10594,1329,2,5110,4,16,1,10000,,110,0,0,10000,,
2699,2697,1330,1,1329,1,15,1,10000,,110,0,0,10000,,
2700,2701,1330,2,1331,1,17,5,10000,,110,0,0,10000,,
2701,2700,1331,1,1330,2,17,5,10000,,110,0,0,10000,,
2702,2703,1331,2,1332,1,8,2,10000,,110,0,0,10000,,
2703,2702,1332,1,1331,2,8,2,10000,,110,0,0,10000,,
2704,2705,1332,2,1333,1,0,3,10000,,110,0,0,10000,,
2705,2704,1333,1,1332,2,0,3,10000,,110,0,0,10000,,
2706,2707,1333,2,1334,1,12,7,10000,,110,0,0,10000,,
2707,2706,1334,1,1333,2,12,7,10000,,110,0,0,10000,,
2708,2709,1334,2,1335,1,8,9,10000,,110,0,0,10000,,
2709,2708,1335,1,1334,2,8,9,10000,,110,0,0,10000,,
2710,2711,1335,2,1336,1,1,8,10000,,110,0,0,10000,,
2711,2710,1336,1,1335,2,1,8,10000,,110,0,0,10000,,
2712,2713,1336,2,1337,1,6,1,10000,,110,0,0,10000,,
2713,2712,1337,1,1336,2,6,1,10000,,110,0,0,10000,,
2714,2715,1337,2,1338,1,18,9,10000,,110,0,0,10000,,
2715,2714,1338,1,1337,2,18,9,10000,,110,0,0,10000,,
2716,2717,1338,2,1339,1,12,4,10000,,110,0,0,10000,,
2717,2716,1339,1,1338,2,12,4,10000,,110,0,0,10000,,
2718,2695,1339,2,1328,1,14,6,5000,,110,0,0,10000,,
2719,2721,1340,1,1341,1,18,8,10000,,111,0,0,10000,,
2720,10563,1340,2,5101,3,16,8,10000,,111,0,0,10000,,
2721,2719,1341,1,1340,1,18,8,10000,,111,0,0,10000,,
2722,2723,1341,2,1342,1,20,4,10000,,111,0,0,10000,,
2723,2722,1342,1,1341,2,20,4,10000,,111,0,0,10000,,
2724,2725,1342,2,1343,1,5,6,5000,,111,0,0,10000,,
2725,2724,1343,1,1342,2,5,6,5000,,111,0,0,10000,,
2726,2727,1343,2,1344,1,3,7,10000,,111,0,0,10000,,
2727,2726,1344,1,1343,2,3,7,10000,,111,0,0,10000,,
2728,2729,1344,2,1345,1,1,1,10000,,111,0,0,10000,,
2729,2728,1345,1,1344,2,1,1,10000,,111,0,0,10000,,
2730,2731,1345,2,1346,1,10,8,10000,,111,0,0,10000,,
2731,2730,1346,1,1345,2,10,8,10000,,111,0,0,10000,,
2732,2733,1346,2,1347,1,0,5,10000,,111,0,0,10000,,
2733,2732,1347,1,1346,2,0,5,10000,,111,0,0,10000,,
2734,2735,1347,2,1348,1,20,10,10000,,111,0,0,10000,,
2735,2734,1348,1,1347,2,20,10,10000,,111,0,0,10000,,
2736,2737,1348,2,1349,1,5,5,10000,,111,0,0,10000,,
2737,2736,1349,1,1348,2,5,5,10000,,111,0,0,10000,,
2738,2739,1349,2,1350,1,11,10,10000,,111,0,0,10000,,
2739,2738,1350,1,1349,2,11,10,10000,,111,0,0,10000,,
2740,2741,1350,2,1351,1,11,3,10000,,111,0,0,10000,,
2741,2740,1351,1,1350,2,11,3,10000,,111,0,0,10000,,
2742,2743,1351,2,1352,1,6,4,5000,,111,0,0,10000,,
2743,2742,1352,1,1351,2,6,4,5000,,111,0,0,10000,,
2744,2745,1352,2,1353,1,3,10,10000,,111,0,0,10000,,
2745,2744,1353,1,1352,2,3,10,10000,,111,0,0,10000,,
2746,2747,1353,2,1354,1,8,10,5000,,111,0,0,10000,,
2747,2746,1354,1,1353,2,8,10,5000,,111,0,0,10000,,
2748,2750,1355,1,1356,1,13,10,10000,,112,0,0,10000,,
2749,10613,1355,2,5115,3,13,8,10000,,112,0,0,10000,,
2750,2748,1356,1,1355,1,13,10,10000,,112,0,0,10000,,
2751,2752,1356,2,1357,1,20,9,5000,,112,0,0,10000,,
2752,2751,1357,1,1356,2,20,9,5000,,112,0,0,10000,,
2753,2754,1357,2,1358,1,0,1,10000,,112,0,0,10000,,
2754,2753,1358,1,1357,2,0,1,10000,,112,0,0,10000,,
2755,2756,1358,2,1359,1,0,1,10000,,112,0,0,10000,,
2756,2755,1359,1,1358,2,0,1,10000,,112,0,0,10000,,
2757,2758,1359,2,1360,1,0,7,10000,,112,0,0,10000,,
2758,2757,1360,1,1359,2,0,7,10000,,112,0,0,10000,,
2759,2760,1360,2,1361,1,15,7,10000,,112,0,0,10000,,
2760,2759,1361,1,1360,2,15,7,10000,,112,0,0,10000,,
2761,2762,1361,2,1362,1,2,3,10000,,112,0,0,10000,,
2762,2761,1362,1,1361,2,2,3,10000,,112,0,0,10000,,
2763,2764,1362,2,1363,1,16,3,10000,,112,0,0,10000,,
2764,2763,1363,1,1362,2,16,3,10000,,112,0,0,10000,,
2765,2766,1363,2,1364,1,14,7,10000,,112,0,0,10000,,
2766,2765,1364,1,1363,2,14,7,10000,,112,0,0,10000,,
2767,2768,1364,2,1365,1,8,2,10000,,112,0,0,10000,,
2768,2767,1365,1,1364,2,8,2,10000,,112,0,0,10000,,
2769,2792,1366,1,1377,2,0,9,5000,,113,0,0,10000,,
2770,10640,1366,2,5122,3,7,9,5000,,113,0,0,10000,,
2771,2773,1367,1,1368,1,0,8,5000,,113,0,0,10000,,
2772,10641,1367,2,5122,4,3,3,10000,,113,0,0,10000,,
2773,2771,1368,1,1367,1,0,8,5000,,113,0,0,10000,,
2774,2775,1368,2,1369,1,15,4,10000,,113,0,0,10000,,
2775,2774,1369,1,1368,2,15,4,10000,,113,0,0,10000,,
2776,2777,1369,2,1370,1,11,8,10000,,113,0,0,10000,,
2777,2776,1370,1,1369,2,11,8,10000,,113,0,0,10000,,
2778,2779,1370,2,1371,1,2,7,10000,,113,0,0,10000,,
2779,2778,1371,1,1370,2,2,7,10000,,113,0,0,10000,,
2780,2781,1371,2,1372,1,15,3,10000,,113,0,0,10000,,
2781,2780,1372,1,1371,2,15,3,10000,,113,0,0,10000,,
2782,2783,1372,2,1373,1,14,4,10000,,113,0,0,10000,,
2783,2782,1373,1,1372,2,14,4,10000,,113,0,0,10000,,
2784,2785,1373,2,1374,1,7,4,10000,,113,0,0,10000,,
2785,2784,1374,1,1373,2,7,4,10000,,113,0,0,10000,,
2786,2787,1374,2,1375,1,4,7,10000,,113,0,0,10000,,
2787,2786,1375,1,1374,2,4,7,10000,,113,0,0,10000,,
2788,2789,1375,2,1376,1,17,6,10000,,113,0,0,10000,,
2789,2788,1376,1,1375,2,17,6,10000,,113,0,0,10000,,
2790,2791,1376,2,1377,1,6,10,10000,,113,0,0,10000,,
2791,2790,1377,1,1376,2,6,10,10000,,113,0,0,10000,,
2792,2769,1377,2,1366,1,0,9,5000,,113,0,0,10000,,
2793,2820,1378,1,1391,2,10,1,10000,,114,0,0,10000,,
2794,10642,1378,2,5122,5,11,8,10000,,114,0,0,10000,,
2795,2797,1379,1,1380,1,19,7,10000,,114,0,0,10000,,
2796,10643,1379,2,5122,6,20,9,5000,,114,0,0,10000,,
2797,2795,1380,1,1379,1,19,7,10000,,114,0,0,10000,,
2798,2799,1380,2,1381,1,2,2,10000,,114,0,0,10000,,
2799,2798,1381,1,1380,2,2,2,10000,,114,0,0,10000,,
2800,2801,1381,2,1382,1,4,1,10000,,114,0,0,10000,,
2801,2800,1382,1,1381,2,4,1,10000,,114,0,0,10000,,
2802,2803,1382,2,1383,1,7,3,5000,,114,0,0,10000,,
2803,2802,1383,1,1382,2,7,3,5000,,114,0,0,10000,,
2804,2805,1383,2,1384,1,19,2,5000,,114,0,0,10000,,
2805,2804,1384,1,1383,2,19,2,5000,,114,0,0,10000,,
2806,2807,1384,2,1385,1,20,4,10000,,114,0,0,10000,,
2807,2806,1385,1,1384,2,20,4,10000,,114,0,0,10000,,
2808,2809,1385,2,1386,1,6,3,10000,,114,0,0,10000,,
2809,2808,1386,1,1385,2,6,3,10000,,114,0,0,10000,,
2810,2811,1386,2,1387,1,2,6,10000,,114,0,0,10000,,
2811,2810,1387,1,1386,2,2,6,10000,,114,0,0,10000,,
2812,2813,1387,2,1388,1,13,8,10000,,114,0,0,10000,,
2813,2812,1388,1,1387,2,13,8,10000,,114,0,0,10000,,
2814,2815,1388,2,1389,1,15,3,10000,,114,0,0,10000,,
2815,2814,1389,1,1388,2,15,3,10000,,114,0,0,10000,,
2816,2817,1389,2,1390,1,20,2,10000,,114,0,0,10000,,
2817,2816,1390,1,1389,2,20,2,10000,,114,0,0,10000,,
2818,2819,1390,2,1391,1,13,4,10000,,114,0,0,10000,,
2819,2818,1391,1,1390,2,13,4,10000,,114,0,0,10000,,
2820,2793,1391,2,1378,1,10,1,10000,,114,0,0,10000,,
2821,2846,1392,1,1404,2,17,7,10000,,115,0,0,10000,,
2822,10605,1392,2,5114,3,19,3,10000,,115,0,0,10000,,
2823,2825,1393,1,1394,1,3,6,10000,,115,0,0,10000,,
2824,10625,1393,2,5118,3,19,4,10000,,115,0,0,10000,,
2825,2823,1394,1,1393,1,3,6,10000,,115,0,0,10000,,
2826,2827,1394,2,1395,1,8,3,5000,,115,0,0,10000,,
2827,2826,1395,1,1394,2,8,3,5000,,115,0,0,10000,,
2828,2829,1395,2,1396,1,9,4,10000,,115,0,0,10000,,
2829,2828,1396,1,1395,2,9,4,10000,,115,0,0,10000,,
2830,2831,1396,2,1397,1,15,6,10000,,115,0,0,10000,,
2831,2830,1397,1,1396,2,15,6,10000,,115,0,0,10000,,
2832,2833,1397,2,1398,1,3,3,10000,,115,0,0,10000,,
2833,2832,1398,1,1397,2,3,3,10000,,115,0,0,10000,,
2834,2835,1398,2,1399,1,17,10,5000,,115,0,0,10000,,
2835,2834,1399,1,1398,2,17,10,5000,,115,0,0,10000,,
2836,2837,1399,2,1400,1,13,8,10000,,115,0,0,10000,,
2837,2836,1400,1,1399,2,13,8,10000,,115,0,0,10000,,
2838,2839,1400,2,1401,1,20,1,10000,,115,0,0,10000,,
2839,2838,1401,1,1400,2,20,1,10000,,115,0,0,10000,,
2840,2841,1401,2,1402,1,19,9,10000,,115,0,0,10000,,
2841,2840,1402,1,1401,2,19,9,10000,,115,0,0,10000,,
2842,2843,1402,2,1403,1,15,7,10000,,115,0,0,10000,,
2843,2842,1403,1,1402,2,15,7,10000,,115,0,0,10000,,
2844,2845,1403,2,1404,1,12,9,5000,,115,0,0,10000,,
2845,2844,1404,1,1403,2,12,9,5000,,115,0,0,10000,,
2846,2821,1404,2,1392,1,17,7,10000,,115,0,0,10000,,
2847,2849,1405,1,1406,1,8,2,10000,,116,0,0,10000,,
2848,10606,1405,2,5114,4,8,10,5000,,116,0,0,10000,,
2849,2847,1406,1,1405,1,8,2,10000,,116,0,0,10000,,
2850,2851,1406,2,1407,1,11,3,10000,,116,0,0,10000,,
2851,2850,1407,1,1406,2,11,3,10000,,116,0,0,10000,,
2852,2853,1407,2,1408,1,8,1,10000,,116,0,0,10000,,
2853,2852,1408,1,1407,2,8,1,10000,,116,0,0,10000,,
2854,2855,1408,2,1409,1,16,10,10000,,116,0,0,10000,,
2855,2854,1409,1,1408,2,16,10,10000,,116,0,0,10000,,
2856,2866,1409,2,1414,2,4,3,10000,,116,0,0,10000,,
2857,2859,1410,1,1411,1,0,9,10000,,116,0,0,10000,,
2858,10619,1410,2,5117,3,2,3,10000,,116,0,0,10000,,
2859,2857,1411,1,1410,1,0,9,10000,,116,0,0,10000,,
2860,2861,1411,2,1412,1,4,2,5000,,116,0,0,10000,,
2861,2860,1412,1,1411,2,4,2,5000,,116,0,0,10000,,
2862,2863,1412,2,1413,1,15,2,10000,,116,0,0,10000,,
2863,2862,1413,1,1412,2,15,2,10000,,116,0,0,10000,,
2864,2865,1413,2,1414,1,20,10,10000,,116,0,0,10000,,
2865,2864,1414,1,1413,2,20,10,10000,,116,0,0,10000,,
2866,2856,1414,2,1409,2,4,3,10000,,116,0,0,10000,,
2867,2877,1414,3,1419,2,0,1,10000,,116,0,0,10000,,
2868,2870,1415,1,1416,1,9,9,5000,,116,0,0,10000,,
2869,10630,1415,2,5119,3,18,8,10000,,116,0,0,10000,,
2870,2868,1416,1,1415,1,9,9,5000,,116,0,0,10000,,
2871,2872,1416,2,1417,1,16,10,10000,,116,0,0,10000,,
2872,2871,1417,1,1416,2,16,10,10000,,116,0,0,10000,,
2873,2874,1417,2,1418,1,14,1,10000,,116,0,0,10000,,
2874,2873,1418,1,1417,2,14,1,10000,,116,0,0,10000,,
2875,2876,1418,2,1419,1,13,2,10000,,116,0,0,10000,,
2876,2875,1419,1,1418,2,13,2,10000,,116,0,0,10000,,
2877,2867,1419,2,1414,3,0,1,10000,,116,0,0,10000,,
2878,2899,1420,1,1430,2,7,10,10000,,117,0,0,10000,,
2879,10596,1420,2,5111,2,13,10,10000,,117,0,0,10000,,
2880,2882,1421,1,1422,1,11,1,10000,,117,0,0,10000,,
2881,10637,1421,2,5121,3,2,6,5000,,117,0,0,10000,,
2882,2880,1422,1,1421,1,11,1,10000,,117,0,0,10000,,
2883,2884,1422,2,1423,1,10,5,5000,,117,0,0,10000,,
2884,2883,1423,1,1422,2,10,5,5000,,117,0,0,10000,,
2885,2886,1423,2,1424,1,10,1,10000,,117,0,0,10000,,
2886,2885,1424,1,1423,2,10,1,10000,,117,0,0,10000,,
2887,2888,1424,2,1425,1,9,3,10000,,117,0,0,10000,,
2888,2887,1425,1,1424,2,9,3,10000,,117,0,0,10000,,
2889,2890,1425,2,1426,1,19,7,5000,,117,0,0,10000,,
2890,2889,1426,1,1425,2,19,7,5000,,117,0,0,10000,,
2891,2892,1426,2,1427,1,2,7,5000,,117,0,0,10000,,
2892,2891,1427,1,1426,2,2,7,5000,,117,0,0,10000,,
2893,2894,1427,2,1428,1,16,7,10000,,117,0,0,10000,,
2894,2893,1428,1,1427,2,16,7,10000,,117,0,0,10000,,
2895,2896,1428,2,1429,1,11,9,10000,,117,0,0,10000,,
2896,2895,1429,1,1428,2,11,9,10000,,117,0,0,10000,,
2897,2898,1429,2,1430,1,7,5,10000,,117,0,0,10000,,
2898,2897,1430,1,1429,2,7,5,10000,,117,0,0,10000,,
2899,2878,1430,2,1420,1,7,10,10000,,117,0,0,10000,,
2900,2921,1431,1,1441,2,1,10,10000,,118,0,0,10000,,
2901,10620,1431,2,5117,4,12,5,10000,,118,0,0,10000,,
2902,2904,1432,1,1433,1,4,5,5000,,118,0,0,10000,,
2903,10621,1432,2,5117,5,5,1,5000,,118,0,0,10000,,
2904,2902,1433,1,1432,1,4,5,5000,,118,0,0,10000,,
2905,2906,1433,2,1434,1,17,10,10000,,118,0,0,10000,,
2906,2905,1434,1,1433,2,17,10,10000,,118,0,0,10000,,
2907,2908,1434,2,1435,1,11,1,10000,,118,0,0,10000,,
2908,2907,1435,1,1434,2,11,1,10000,,118,0,0,10000,,
2909,2910,1435,2,1436,1,13,8,10000,,118,0,0,10000,,
2910,2909,1436,1,1435,2,13,8,10000,,118,0,0,10000,,
2911,2912,1436,2,1437,1,10,9,10000,,118,0,0,10000,,
2912,2911,1437,1,1436,2,10,9,10000,,118,0,0,10000,,
2913,2914,1437,2,1438,1,6,5,10000,,118,0,0,10000,,
2914,2913,1438,1,1437,2,6,5,10000,,118,0,0,10000,,
2915,2916,1438,2,1439,1,4,3,10000,,118,0,0,10000,,
2916,2915,1439,1,1438,2,4,3,10000,,118,0,0,10000,,
2917,2918,1439,2,1440,1,16,1,10000,,118,0,0,10000,,
2918,2917,1440,1,1439,2,16,1,10000,,118,0,0,10000,,
2919,2920,1440,2,1441,1,1,9,10000,,118,0,0,10000,,
2920,2919,1441,1,1440,2,1,9,10000,,118,0,0,10000,,
2921,2900,1441,2,1431,1,1,10,10000,,118,0,0,10000,,
2922,2947,1442,1,1454,2,13,6,10000,,119,0,0,10000,,
2923,10616,1442,2,5116,3,9,5,10000,,119,0,0,10000,,
2924,2926,1443,1,1444,1,20,4,10000,,119,0,0,10000,,
2925,10622,1443,2,5117,6,18,10,5000,,119,0,0,10000,,
2926,2924,1444,1,1443,1,20,4,10000,,119,0,0,10000,,
2927,2928,1444,2,1445,1,8,1,10000,,119,0,0,10000,,
2928,2927,1445,1,1444,2,8,1,10000,,119,0,0,10000,,
2929,2930,1445,2,1446,1,5,4,10000,,119,0,0,10000,,
2930,2929,1446,1,1445,2,5,4,10000,,119,0,0,10000,,
2931,2932,1446,2,1447,1,7,7,10000,,119,0,0,10000,,
2932,2931,1447,1,1446,2,7,7,10000,,119,0,0,10000,,
2933,2934,1447,2,1448,1,19,1,10000,,119,0,0,10000,,
2934,2933,1448,1,1447,2,19,1,10000,,119,0,0,10000,,
2935,2936,1448,2,1449,1,18,9,10000,,119,0,0,10000,,
2936,2935,1449,1,1448,2,18,9,10000,,119,0,0,10000,,
2937,2938,1449,2,1450,1,4,9,5000,,119,0,0,10000,,
2938,2937,1450,1,1449,2,4,9,5000,,119,0,0,10000,,
2939,2940,1450,2,1451,1,9,4,10000,,119,0,0,10000,,
2940,2939,1451,1,1450,2,9,4,10000,,119,0,0,10000,,
2941,2942,1451,2,1452,1,15,9,10000,,119,0,0,10000,,
2942,2941,1452,1,1451,2,15,9,10000,,119,0,0,10000,,
2943,2944,1452,2,1453,1,20,10,10000,,119,0,0,10000,,
2944,2943,1453,1,1452,2,20,10,10000,,119,0,0,10000,,
2945,2946,1453,2,1454,1,20,7,10000,,119,0,0,10000,,
2946,2945,1454,1,1453,2,20,7,10000,,119,0,0,10000,,
2947,2922,1454,2,1442,1,13,6,10000,,119,0,0,10000,,
2948,2967,1455,1,1464,2,1,5,10000,,120,0,0,10000,,
2949,10607,1455,2,5114,5,7,4,10000,,120,0,0,10000,,
2950,2952,1456,1,1457,1,7,4,5000,,120,0,0,10000,,
2951,10631,1456,2,5119,4,13,3,10000,,120,0,0,10000,,
2952,2950,1457,1,1456,1,7,4,5000,,120,0,0,10000,,
2953,2954,1457,2,1458,1,0,7,10000,,120,0,0,10000,,
2954,2953,1458,1,1457,2,0,7,10000,,120,0,0,10000,,
2955,2956,1458,2,1459,1,20,1,10000,,120,0,0,10000,,
2956,2955,1459,1,1458,2,20,1,10000,,120,0,0,10000,,
2957,2958,1459,2,1460,1,11,1,5000,,120,0,0,10000,,
2958,2957,1460,1,1459,2,11,1,5000,,120,0,0,10000,,
2959,2960,1460,2,1461,1,8,6,10000,,120,0,0,10000,,
2960,2959,1461,1,1460,2,8,6,10000,,120,0,0,10000,,
2961,2962,1461,2,1462,1,3,10,10000,,120,0,0,10000,,
2962,2961,1462,1,1461,2,3,10,10000,,120,0,0,10000,,
2963,2964,1462,2,1463,1,19,5,10000,,120,0,0,10000,,
2964,2963,1463,1,1462,2,19,5,10000,,120,0,0,10000,,
2965,2966,1463,2,1464,1,17,10,5000,,120,0,0,10000,,
2966,2965,1464,1,1463,2,17,10,5000,,120,0,0,10000,,
2967,2948,1464,2,1455,1,1,5,10000,,120,0,0,10000,,
2968,2993,1465,1,1477,2,13,5,10000,,121,0,0,10000,,
2969,10608,1465,2,5114,6,18,1,10000,,121,0,0,10000,,
2970,2972,1466,1,1467,1,1,1,10000,,121,0,0,10000,,
2971,10609,1466,2,5114,7,13,3,10000,,121,0,0,10000,,
2972,2970,1467,1,1466,1,1,1,10000,,121,0,0,10000,,
2973,2974,1467,2,1468,1,12,2,10000,,121,0,0,10000,,
2974,2973,1468,1,1467,2,12,2,10000,,121,0,0,10000,,
2975,2976,1468,2,1469,1,6,5,10000,,121,0,0,10000,,
2976,2975,1469,1,1468,2,6,5,10000,,121,0,0,10000,,
2977,2978,1469,2,1470,1,15,8,10000,,121,0,0,10000,,
2978,2977,1470,1,1469,2,15,8,10000,,121,0,0,10000,,
2979,2980,1470,2,1471,1,7,9,10000,,121,0,0,10000,,
2980,2979,1471,1,1470,2,7,9,10000,,121,0,0,10000,,
2981,2982,1471,2,1472,1,13,4,10000,,121,0,0,10000,,
2982,2981,1472,1,1471,2,13,4,10000,,121,0,0,10000,,
2983,2984,1472,2,1473,1,1,8,10000,,121,0,0,10000,,
2984,2983,1473,1,1472,2,1,8,10000,,121,0,0,10000,,
2985,2986,1473,2,1474,1,20,1,5000,,121,0,0,10000,,
2986,2985,1474,1,1473,2,20,1,5000,,121,0,0,10000,,
2987,2988,1474,2,1475,1,15,4,10000,,121,0,0,10000,,
2988,2987,1475,1,1474,2,15,4,10000,,121,0,0,10000,,
2989,2990,1475,2,1476,1,1,8,10000,,121,0,0,10000,,
2990,2989,1476,1,1475,2,1,8,10000,,121,0,0,10000,,
2991,2992,1476,2,1477,1,7,5,10000,,121,0,0,10000,,
2992,2991,1477,1,1476,2,7,5,10000,,121,0,0,10000,,
2993,2968,1477,2,1465,1,13,5,10000,,121,0,0,10000,,
2994,2996,1478,1,1479,1,8,6,5000,,122,0,0,10000,,
2995,10597,1478,2,5111,3,9,4,10000,,122,0,0,10000,,
